var1,var2,pearson_corr
บริโภค_ดู_Series,บริโภค_Content_ด้านบันเทิง,0.19824907856802293
บริโภค_ดูหนัง,บริโภค_Content_ด้านบันเทิง,0.14712522952247276
บริโภค_ดู_Youtube,บริโภค_Content_ด้านบันเทิง,0.1611454269287393
บริโภค_ดู_Netflix,บริโภค_Content_ด้านบันเทิง,0.11129219992014303
บริโภค_Content_ด้านบันเทิง,บริโภค_Content_ด้านบันเทิง,1.0
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_Content_ด้านบันเทิง,0.17442625046183824
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_ด้านบันเทิง,0.4282332252959923
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_ด้านบันเทิง,0.18355429411977764
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_ด้านบันเทิง,0.2099195389693463
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_ด้านบันเทิง,0.3949333413651838
บริโภค_Content_เกี่ยวกับละคร,บริโภค_Content_ด้านบันเทิง,0.37843203467388087
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_Content_ด้านบันเทิง,0.14417175207658278
birth_year,บริโภค_Content_ด้านบันเทิง,0.22785689107119936
age,บริโภค_Content_ด้านบันเทิง,0.021906461764755285
สนใจ_อาหารญี่ปุ่น,บริโภค_Content_เกี่่ยวกับเกมส์,0.14504775084286264
สนใจ_อาหารจึน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.20594411377496255
สนใจ_อาหารไทย,บริโภค_Content_เกี่่ยวกับเกมส์,-0.05066577153961811
สนใจ_อาหารอีสาน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.22726808742928353
สนใจ_อาหารสุขภาพ,บริโภค_Content_เกี่่ยวกับเกมส์,-0.1654359838453198
สนใจ_บุฟเฟต์,บริโภค_Content_เกี่่ยวกับเกมส์,0.145452246540023
สนใจ_ชาบูชาบู,บริโภค_Content_เกี่่ยวกับเกมส์,0.1964868456698014
สนใจ_ปิ้งย่าง,บริโภค_Content_เกี่่ยวกับเกมส์,0.11770195123066222
สนใจ_เหล้าเบียร์,บริโภค_Content_เกี่่ยวกับเกมส์,-0.1842585948028229
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่่ยวกับเกมส์,-0.09050552134049346
สนใจ_แต่งหน้า,บริโภค_Content_เกี่่ยวกับเกมส์,-0.18416594506323558
สนใจ_skincare_บำรุงผิว,บริโภค_Content_เกี่่ยวกับเกมส์,0.06457504522236296
สนใจ_การออกกำลังกาย,บริโภค_Content_เกี่่ยวกับเกมส์,0.24834956827114343
สนใจ_การเล่นเกมส์,บริโภค_Content_เกี่่ยวกับเกมส์,0.7001949646448621
สนใจ_การท่องเที่ยว,บริโภค_Content_เกี่่ยวกับเกมส์,0.011565976558583584
สนใจ_การอ่านหนังสือ,บริโภค_Content_เกี่่ยวกับเกมส์,0.03541313964563358
สนใจ_การอ่านบทความ_Online,บริโภค_Content_เกี่่ยวกับเกมส์,0.02001322739645347
สนใจ_การเรียน_e-learning,บริโภค_Content_เกี่่ยวกับเกมส์,-0.01715386562762422
สนใจ_ดู_Series,บริโภค_Content_เกี่่ยวกับเกมส์,0.18167070918190073
สนใจ_ดูหนัง,บริโภค_Content_เกี่่ยวกับเกมส์,0.16205948436448114
สนใจ_ดู_Youtube,บริโภค_Content_เกี่่ยวกับเกมส์,0.30024385433704726
สนใจ_ดู_Netflix,บริโภค_Content_เกี่่ยวกับเกมส์,0.1973158258316209
สนใจ_Content_ด้านบันเทิง,บริโภค_Content_เกี่่ยวกับเกมส์,0.004589808931325681
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่่ยวกับเกมส์,0.7140651337430862
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่่ยวกับเกมส์,0.15233997962895604
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่่ยวกับเกมส์,-0.09278982578343273
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.04225079344491041
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่่ยวกับเกมส์,0.14119591229618106
สนใจ_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่่ยวกับเกมส์,-0.06977611865254821
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่่ยวกับเกมส์,0.18249944865667544
บริโภค_อาหารญี่ปุ่น,บริโภค_Content_เกี่่ยวกับเกมส์,0.013845301853792567
บริโภค_อาหารจึน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.07335317893899092
บริโภค_อาหารไทย,บริโภค_Content_เกี่่ยวกับเกมส์,-0.043778156658319356
บริโภค_อาหารอีสาน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.14703410026317923
บริโภค_อาหารสุขภาพ,บริโภค_Content_เกี่่ยวกับเกมส์,-0.17426670524131158
บริโภค_บุฟเฟต์,บริโภค_Content_เกี่่ยวกับเกมส์,-0.05510667349463798
บริโภค_ชาบูชาบู,บริโภค_Content_เกี่่ยวกับเกมส์,0.08006212554735764
บริโภค_ปิ้งย่าง,บริโภค_Content_เกี่่ยวกับเกมส์,0.04423821378737146
บริโภค_เหล้าเบียร์,บริโภค_Content_เกี่่ยวกับเกมส์,-0.07460974993090046
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่่ยวกับเกมส์,-0.029291856679149277
บริโภค_แต่งหน้า,บริโภค_Content_เกี่่ยวกับเกมส์,-0.15463523047180475
บริโภค_skincare_บำรุงผิว,บริโภค_Content_เกี่่ยวกับเกมส์,-0.03304675387834459
บริโภค_การออกกำลังกาย,บริโภค_Content_เกี่่ยวกับเกมส์,0.12762395597420476
บริโภค_การเล่นเกมส์,บริโภค_Content_เกี่่ยวกับเกมส์,0.6872067236081194
บริโภค_การท่องเที่ยว,บริโภค_Content_เกี่่ยวกับเกมส์,-0.07795821552871963
บริโภค_การอ่านหนังสือ,บริโภค_Content_เกี่่ยวกับเกมส์,0.0037705638179337656
บริโภค_การอ่านบทความ_Online,บริโภค_Content_เกี่่ยวกับเกมส์,-0.07205014935874235
บริโภค_การเรียน_e-learning,บริโภค_Content_เกี่่ยวกับเกมส์,-0.05334103238583674
บริโภค_ดู_Series,บริโภค_Content_เกี่่ยวกับเกมส์,0.2953400186853151
บริโภค_ดูหนัง,บริโภค_Content_เกี่่ยวกับเกมส์,0.1080887875481165
บริโภค_ดู_Youtube,บริโภค_Content_เกี่่ยวกับเกมส์,0.27328820669205917
บริโภค_ดู_Netflix,บริโภค_Content_เกี่่ยวกับเกมส์,0.2176220781821167
บริโภค_Content_ด้านบันเทิง,บริโภค_Content_เกี่่ยวกับเกมส์,0.17442625046183824
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่่ยวกับเกมส์,1.0
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่่ยวกับเกมส์,0.3005130945176006
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่่ยวกับเกมส์,-0.026972299613517863
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่่ยวกับเกมส์,-0.058317613284701836
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่่ยวกับเกมส์,0.12713523989890996
บริโภค_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่่ยวกับเกมส์,0.04334227711304164
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่่ยวกับเกมส์,0.011368354552192986
birth_year,บริโภค_Content_เกี่่ยวกับเกมส์,0.0894959326588125
age,บริโภค_Content_เกี่่ยวกับเกมส์,0.07995694112975607
สนใจ_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.1861464135364345
สนใจ_อาหารจึน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.01736496970417005
สนใจ_อาหารไทย,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.21368224976073713
สนใจ_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.025552277872590578
สนใจ_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.031144032673200064
สนใจ_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.1997674664858151
สนใจ_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.24791371084890168
สนใจ_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.16167731312386882
สนใจ_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.1334925381892491
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.1425333821729707
สนใจ_แต่งหน้า,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.31689040826564274
สนใจ_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2175673223226928
สนใจ_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.13757085085528414
สนใจ_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.11132702709603286
สนใจ_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.3368698545862047
สนใจ_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.008259033982240451
สนใจ_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.043618660215851146
สนใจ_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.030889999192011318
สนใจ_ดู_Series,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.13535957510388244
สนใจ_ดูหนัง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.00969588607722137
สนใจ_ดู_Youtube,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.12416712594645433
สนใจ_ดู_Netflix,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.11099567479118697
สนใจ_Content_ด้านบันเทิง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2650144709264186
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.15548181536930303
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.5687689310666776
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.38079549071941804
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2428077384677001
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.28502038131969554
สนใจ_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2900139227352839
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.09388079591579634
บริโภค_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2534760358006681
บริโภค_อาหารจึน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.017670133282279118
บริโภค_อาหารไทย,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.12823658129342133
บริโภค_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.04338211889948182
บริโภค_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.07536443226713703
บริโภค_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.0851823156140377
บริโภค_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.11656108998648387
บริโภค_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.08216389334271589
บริโภค_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.12433290333287135
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.30047666273542134
บริโภค_แต่งหน้า,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.2923497905479836
บริโภค_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.22757295172702052
บริโภค_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.14642945701211676
บริโภค_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.24699922445272465
บริโภค_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.29427585399684075
บริโภค_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.07462752537821933
บริโภค_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.08993690569597301
บริโภค_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.03396706683222257
บริโภค_ดู_Series,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.13209012677262696
บริโภค_ดูหนัง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.0
บริโภค_ดู_Youtube,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.12240456164836652
บริโภค_ดู_Netflix,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.14442209501485126
บริโภค_Content_ด้านบันเทิง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.4282332252959923
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.3005130945176006
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,1.0
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.6281574549045685
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.41462643356206064
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.46515369597346945
บริโภค_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.42502736452284956
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.12654228339294885
birth_year,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,0.18548035831976006
age,บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,-0.022042614929931086
สนใจ_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.04027047748196567
สนใจ_อาหารจึน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.1643115949206221
สนใจ_อาหารไทย,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.25906261053660035
สนใจ_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.12839928178123566
สนใจ_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.2453251780607323
สนใจ_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.13079874614776074
สนใจ_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.1961667105487538
สนใจ_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.05164811768485337
สนใจ_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.11728840143012782
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.16045902369510132
สนใจ_แต่งหน้า,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.3659179886692207
สนใจ_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.23795346661220285
สนใจ_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.16065784458599852
สนใจ_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,-0.021926047518691594
สนใจ_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.5606031597952683
สนใจ_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.015095448182657244
สนใจ_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.10371175219430372
สนใจ_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.07161490381954577
สนใจ_ดู_Series,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.15701204668749477
สนใจ_ดูหนัง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.015526051194963641
สนใจ_ดู_Youtube,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.10721636081177774
สนใจ_ดู_Netflix,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.21070649753255474
สนใจ_Content_ด้านบันเทิง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.24851535586119008
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,-0.025450623738733913
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.3669370407884654
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.5544722830718698
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.32496108213693126
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.3105442370035641
สนใจ_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.3117221829686331
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.16573353611130523
บริโภค_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.2801610961509969
บริโภค_อาหารจึน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.0138618079991059
บริโภค_อาหารไทย,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.13606739992442934
บริโภค_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.23801532411067988
บริโภค_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.2732598219542592
บริโภค_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.18221471149567192
บริโภค_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.14008148237603743
บริโภค_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.2506081650077115
บริโภค_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.10401633949386098
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.39947676722088776
บริโภค_แต่งหน้า,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.21491426319158122
บริโภค_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.1585498371394869
บริโภค_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.3043990977459709
บริโภค_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.08032816671121042
บริโภค_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.5388146194483383
บริโภค_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.05806072203785994
บริโภค_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.08194863170380892
บริโภค_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.052605983398318915
บริโภค_ดู_Series,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.09175827277859562
บริโภค_ดูหนัง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.18462192316151366
บริโภค_ดู_Youtube,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.05464431676494459
บริโภค_ดู_Netflix,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.24771706179947148
บริโภค_Content_ด้านบันเทิง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.18355429411977764
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,-0.026972299613517863
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.6281574549045685
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,1.0
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.5596566161885491
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.43359993424442694
บริโภค_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.31113665941335816
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.12076080340338807
birth_year,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,0.06418437097767375
age,บริโภค_Content_เกี่ยวกับการท่องเที่ยว,-0.13078329741995182
สนใจ_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.12296929071960157
สนใจ_อาหารจึน,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.0850968527864322
สนใจ_อาหารไทย,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.2468543220649649
สนใจ_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.10353046982183928
สนใจ_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.18142448141452552
สนใจ_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.0038390524879137774
สนใจ_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.04907237290035351
สนใจ_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.0446638570222466
สนใจ_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.34658648837700046
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.2609040754618691
สนใจ_แต่งหน้า,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.3336529000659513
สนใจ_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.12789317737542605
สนใจ_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.2551250041373311
สนใจ_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.005663220771234136
สนใจ_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.46426625073032896
สนใจ_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.024601423619336205
สนใจ_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.0
สนใจ_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.0019787727924517984
สนใจ_ดู_Series,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.1314578966003182
สนใจ_ดูหนัง,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.1928533298732885
สนใจ_ดู_Youtube,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.01330762551739781
สนใจ_ดู_Netflix,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.13040821409620937
สนใจ_Content_ด้านบันเทิง,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.24470973484960093
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.06513814467139646
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.13623934556379091
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.4118395259115211
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.666597640351532
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.39787293472106067
สนใจ_Content_เกี่ยวกับละคร,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.32212770902727106
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.169784734229869
บริโภค_อาหารญี่ปุ่น,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.07442115111828627
บริโภค_อาหารจึน,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.00042447207703810106
บริโภค_อาหารไทย,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.10227260458037281
บริโภค_อาหารอีสาน,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.18466465498326376
บริโภค_อาหารสุขภาพ,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.33432145096394494
บริโภค_บุฟเฟต์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,-0.08543094743945749
บริโภค_ชาบูชาบู,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.03584040187351127
บริโภค_ปิ้งย่าง,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.12857517198131677
บริโภค_เหล้าเบียร์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.3530973796986253
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.35568959661893945
บริโภค_แต่งหน้า,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.2611345769307901
บริโภค_skincare_บำรุงผิว,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.09386825534818329
บริโภค_การออกกำลังกาย,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.37316400314182707
บริโภค_การเล่นเกมส์,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.20678590370963684
บริโภค_การท่องเที่ยว,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.3251784536509345
บริโภค_การอ่านหนังสือ,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.1147329911161259
บริโภค_การอ่านบทความ_Online,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.2156864262370939
บริโภค_การเรียน_e-learning,บริโภค_Content_เกี่ยวกับการแต่งบ้าน,0.06772444258589277
